"CAINC30 Economic Profile"
"Personal income (Thousands of dollars)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"16020","Cape Girardeau, MO-IL (Metropolitan Statistical Area)",197277,222083,242481,262465,296723,330521,379546,422961,463456,526451,589997,632790,720486,755887,802466,892923,948768,996935,1063917,1115402,1204185,1238100,1301814,1403424,1474699,1560150,1662831,1736429,1828121,1933162,2040148,2178616,2263564,2349826,2456046,2624544,2710284,2860821,3050369,3115934,3107698,3194740,3342327,3555557,3591445,3660776,3843513,3923914,4031349,4155068,4312900
"16060","Carbondale-Marion, IL (Metropolitan Statistical Area)",314448,347017,390087,428740,487959,528866,628826,705697,766969,835300,940544,1031878,1143541,1256796,1334394,1452215,1511897,1549973,1621447,1679339,1812193,1883064,1948557,2105784,2156131,2281454,2406251,2503882,2610205,2731695,2849089,2988021,3238030,3366209,3449989,3561647,3698867,3858455,4009563,4211230,4379021,4667562,4823707,4910127,4957077,5027783,5241030,5253618,5371869,5532805,5665870
"16180","Carson City, NV (Metropolitan Statistical Area)",70983,86094,104264,122082,142199,163239,189435,220730,256190,311643,352566,397895,452262,475708,503576,552520,601045,646402,672934,736821,808735,872217,941474,1025626,1080695,1163386,1260239,1338679,1431386,1520342,1583153,1744594,1248068,1089212,1160361,1175447,1374248,1691496,1623157,1659389,2273150,2431986,2353165,2143871,2191065,2298527,2460841,2478381,2648726,2804115,2933904
"16220","Casper, WY (Metropolitan Statistical Area)",221687,241410,259416,276780,317814,389544,468746,517903,632083,769151,883607,1016095,1180992,1206850,1122025,1149274,1135127,1032877,1037545,1049271,1177887,1300666,1307580,1385029,1459222,1500533,1525891,1589804,1730814,1799995,1908060,2166083,2125684,2166392,2293141,2425157,2746085,3226012,3334876,3870011,3379285,3727816,4086409,4739759,5061290,5731628,5985905,5146901,4994150,5647104,5764702
"16300","Cedar Rapids, IA (Metropolitan Statistical Area)",810377,867743,907248,981866,1117635,1220471,1361320,1485204,1624848,1842812,2051499,2207069,2434346,2520131,2570471,2827567,2966502,3118213,3313101,3484804,3856667,4039220,4162304,4412071,4585152,4933129,5223835,5586117,5912525,6459082,6805175,7268149,7407269,7530786,7674133,8077900,8412840,8929696,9636876,10247831,10164744,10578111,11124960,11742464,11838256,12345774,12873980,13170249,13558514,14218156,14509845
"16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",374473,402056,425498,477416,536494,598323,657255,715956,779494,878988,963986,1059936,1180283,1245982,1300079,1415951,1524474,1607610,1701619,1820976,1963437,2106171,2195668,2314959,2414863,2507603,2595338,2775625,2881522,3064641,3164256,3344334,3532853,3634054,3853216,4206501,4562719,4868953,5191638,5345010,5222903,5399921,5723540,5853276,5941372,6245112,6414793,6544207,6833358,7156703,7431056
"16580","Champaign-Urbana, IL (Metropolitan Statistical Area)",703007,726344,811945,865313,988309,1068777,1256855,1327481,1423545,1528483,1678202,1774554,1997472,2141890,2223260,2493390,2619170,2750091,2887448,3041384,3286638,3447902,3499374,3750533,3757342,3887233,4040288,4293789,4520848,4730105,4969397,5366600,5715343,5861769,6050545,6337787,6415552,6775646,7191166,7635715,8060309,8410121,8746989,8966705,9388439,9724101,10014008,9920222,10019675,10257582,10536670
"16620","Charleston, WV (Metropolitan Statistical Area)",982318,1095925,1186393,1297245,1421893,1576062,1768759,1968379,2189257,2439245,2730241,2957758,3220974,3423908,3498167,3732702,3891547,3952665,3995630,4318459,4547622,4839600,5041914,5396270,5606061,5894837,6075200,6290891,6495330,6848361,7011503,7407766,7621044,7820068,7878337,7941127,8361125,8875637,9192150,9752154,9734730,9958597,10435810,10700132,10539439,10821159,10917407,10752916,10988466,11503784,11639393
"16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)",1127527,1279669,1383879,1517813,1680008,1959389,2213586,2459268,2651205,3009689,3372609,3809937,4325681,4676711,5039496,5573828,5934775,6361315,6797770,7329506,7956613,8658930,9034156,9495342,9860162,10089234,10310767,10813743,11576341,12584974,13464802,14578124,14925849,15626381,16379174,17742524,19398522,21163525,22887083,23329316,22659988,24298555,26414707,28991994,28814936,31348392,33620319,35508365,37940075,40353521,42607758
"16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",3333259,3627824,3966969,4475750,4996034,5433819,5847774,6537250,7243233,8208654,9274476,10429791,11731146,12561542,13754088,15611921,16926350,18351578,20049878,22164575,24207445,25988222,26964674,29199116,31262787,33778238,36721750,39670574,42732488,46854803,49973389,53630608,52696851,54246879,57510558,63998792,70783635,80185178,89841801,100148744,92189215,87057935,92005049,104121182,99619040,106161415,114129669,119997339,128282947,135599272,142170385
"16820","Charlottesville, VA (Metropolitan Statistical Area) *",333081,359223,393550,450137,518261,579070,639537,714579,783820,895580,991241,1130105,1287388,1415586,1537308,1709900,1854512,2002261,2168152,2462389,2698601,2912529,3082811,3318007,3561850,3748051,4020978,4261750,4591420,4964170,5230441,5697004,5987526,6127862,6539324,7013733,7565042,8298934,8829920,9176418,8868842,9306406,9832169,10721973,10614551,11304444,12018719,12770227,13830689,14721107,15084997
"16860","Chattanooga, TN-GA (Metropolitan Statistical Area)",1225537,1330318,1474581,1674323,1872144,2054698,2230144,2492020,2755079,3145986,3430114,3723675,4085895,4329526,4557833,4953151,5276069,5638776,6115956,6668836,7076123,7498710,7747533,8336210,8920828,9341819,9921900,10504425,11056648,11821494,12542702,13293705,13346875,13632614,14216485,14920367,15591855,16626218,17416582,18109399,17829173,18852194,19941818,21148282,21117583,21829510,22988880,23579212,24714999,25828981,26776612
"16940","Cheyenne, WY (Metropolitan Statistical Area)",224470,252643,278822,316308,368918,421372,460198,499110,545964,633865,714130,815794,913139,986599,1017431,1079459,1127157,1172405,1189497,1223589,1308019,1400438,1463370,1549319,1631027,1721747,1806934,1868181,1962802,2109684,2231780,2391152,2498278,2643809,2819659,2986146,3137052,3438947,3609700,3971453,3778191,3936992,4407469,4589574,4618438,4734579,4810053,4715999,4888842,5205696,5384262
"16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",36737631,39042067,41693277,45123683,49732970,54553129,58433668,64192731,71017879,78718037,86307014,94171212,103627947,109546668,115032419,126082430,132939813,140682691,150034541,163636534,173570066,185617214,190171343,205137770,213324335,224768787,240472614,255530533,271320981,289689942,303849857,328420542,338420040,341880172,346751379,359884566,377830834,404361337,428756707,435638196,408489123,418681182,439395786,464594859,474410590,503802066,530240862,536083043,554968158,584625041,600616821
"17020","Chico, CA (Metropolitan Statistical Area)",352188,381579,415603,461533,536861,630119,699800,766349,861046,974489,1130636,1320695,1467413,1532666,1647030,1803653,1946271,2079377,2257359,2468501,2663869,2872915,3052820,3239403,3340767,3480305,3589571,3798320,4034871,4224271,4403680,4736566,5162034,5312740,5572089,5950940,6164088,6546945,6853798,7033652,7046609,7309787,7572610,7782000,8069386,8505555,9157915,9583705,9871490,10267576,10490209
"17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",6531620,6962971,7282265,7918571,8776113,9635550,10377321,11475193,12757286,14243878,15856620,17573179,19314852,20439418,21720211,23937610,25598068,27169446,28899687,31117603,33703119,36313089,37381519,40175965,41963349,44176703,46574841,49580221,52977234,57031411,59418545,62810514,65481802,67001585,69029642,72681739,75654735,79965577,82629012,85134504,82678916,86411968,92916761,96458171,97406010,101134873,105851074,109360391,114189768,119565639,124461934
"17300","Clarksville, TN-KY (Metropolitan Statistical Area)",459423,490355,551612,586784,762901,851095,891122,1033050,1111165,1219358,1357558,1429288,1613636,1726429,1787043,1962882,2096639,2211651,2371551,2539156,2702381,2708323,2908274,3445669,3596026,3789956,4075568,4327072,4486046,4777130,5070879,5581237,5632663,5974272,6376264,6866815,7715177,8303420,8604879,9216334,9401711,9923549,10801230,10999761,10869085,10995388,11380950,11390730,11895962,12320446,12891821
"17420","Cleveland, TN (Metropolitan Statistical Area)",177450,194832,219046,250052,289286,306477,328845,373202,405364,463234,524542,600426,679756,724715,798079,885383,947214,1011521,1098514,1183209,1296710,1361760,1435420,1585623,1646763,1756417,1852505,1993616,2155431,2327126,2392627,2441282,2462860,2518984,2659292,2836215,2940967,3143987,3336707,3519071,3431785,3562789,3791567,4032439,4055200,4190490,4379147,4435017,4559534,4784442,4977562
"17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)",10334225,10739310,11259149,12122234,13319112,14613538,15457357,16767087,18581102,20527552,22408647,24310668,26500199,27714318,29110176,31917925,33862734,35188992,36909884,39873290,42411894,45294907,45865297,48108841,49991115,52498143,55073147,57314432,60274826,63527731,65328793,68637933,68492966,68663580,70084885,72810885,75099017,79333377,82878544,85237664,80996505,82196381,87465567,91619842,92381865,97007796,100247178,102628391,106170433,110433483,113588996
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)",118067,128305,144854,167854,189600,226270,258825,299824,345686,414419,475380,527870,575842,600503,679298,748375,793754,827347,856137,941881,1049203,1150054,1247483,1421786,1577666,1737402,1867673,2010419,2132629,2320489,2450988,2636481,2811021,2896506,3061336,3333296,3682987,4034820,4301837,4429285,4334696,4461860,4753754,5046300,5245180,5627290,6044776,6332789,6812591,7320336,7728980
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)",213210,239328,273855,313756,349995,384608,439121,508891,579396,671254,763510,902991,1143205,1296359,1410044,1551996,1621915,1625456,1666036,1768139,1927466,2043366,2163816,2317612,2486992,2601084,2741565,2888041,3161697,3347668,3513976,3767710,4039391,4185553,4517574,4713021,5015996,5445549,5786799,6402506,6535156,6967703,7295098,7754340,8091327,8702990,9074949,9225417,9804510,10583596,11050339
"17820","Colorado Springs, CO (Metropolitan Statistical Area)",912997,1072245,1171605,1372920,1580510,1736052,1868907,2016953,2188790,2528015,2888059,3281712,3848756,4259676,4674710,5294525,5822397,6273129,6658876,7052499,7409205,7608768,8091293,8833091,9392302,10176944,11140692,12002210,12719484,14156518,15277803,16708890,17399701,17768406,18221633,18970055,20162259,21347636,22513235,23411439,23725811,24893157,26527738,27591746,27998446,29680492,31284563,32196056,34135433,36128371,38125082
"17860","Columbia, MO (Metropolitan Statistical Area)",337271,372582,409586,453446,523785,575620,641361,719394,798231,902522,1025875,1128262,1248463,1346712,1471641,1601891,1711757,1812913,1929058,2043681,2200739,2345904,2542680,2752862,2922415,3126628,3304530,3557556,3794067,3964914,4127964,4411124,4625208,4762226,4970753,5364612,5560147,5904839,6230894,6656921,6937274,6958980,7338091,7741194,7996048,8266587,8623812,8883092,9205990,9409471,9884411
"17900","Columbia, SC (Metropolitan Statistical Area)",1307250,1458229,1616213,1823762,2066739,2366539,2609730,2864484,3126547,3486845,3918442,4364480,4884473,5230157,5719181,6348484,6844835,7369987,7889174,8530135,9243178,9824889,10307314,10910866,11428631,12159886,12971726,13929763,14776849,16076062,16846468,18057526,18468415,19059761,19774413,20902006,22018694,23868122,25224730,26458883,25984325,26529741,27744970,28937368,29703006,31414723,33415217,34429439,36139195,37355418,39006819
"17980","Columbus, GA-AL (Metropolitan Statistical Area)",999422,997883,1054760,1097129,1188217,1300484,1389281,1536069,1677630,1868015,1995826,2189934,2445103,2671017,2825263,3143552,3371796,3601311,3815203,4061809,4207714,4444382,4648748,5048291,5202128,5438899,5667816,5882817,6251608,6721616,6998737,7359868,7727141,8033667,8274185,8599476,9009394,9416291,9573355,9800484,9647296,10131715,10942661,11217622,11198267,11499993,12051963,12199027,12547542,13040174,13542897
"18020","Columbus, IN (Metropolitan Statistical Area)",224503,238843,261594,285134,332282,373571,380739,437420,495850,550984,608115,623160,703651,712995,759805,917429,932749,923800,1019865,1078724,1150473,1204019,1223379,1359185,1472526,1570771,1696662,1771766,1861557,2025619,2102513,2244428,2160228,2200875,2281335,2396955,2453889,2657576,2743430,2898521,2747361,2893676,3137391,3412769,3380775,3592794,3740935,3797404,3958850,4238170,4402236
"18140","Columbus, OH (Metropolitan Statistical Area)",4587665,4968990,5458636,5989818,6652006,7312298,7847629,8620957,9594795,10614320,11803035,12975478,14232984,15251563,16477889,18347133,19845598,21096622,22393952,24329289,26596663,28251968,29386946,31746301,33518973,35813171,37589154,39460101,42456133,45662865,48182425,52183731,53150148,54713147,56673429,59386309,61958225,65533301,69127452,71732319,70800520,73474721,79365320,85002968,86661384,90936488,95862365,98819257,102964961,107553917,111370103
"18580","Corpus Christi, TX (Metropolitan Statistical Area)",941308,1038764,1133351,1232582,1372439,1560106,1765119,2013643,2121636,2449604,2816644,3152715,3669053,3940240,4089046,4321041,4554103,4517909,4485464,4696407,4933747,5341513,5687124,6158992,6423113,6800231,7089281,7549359,8000033,8413265,8645427,8979518,9673371,9964053,10491509,10983336,11798207,12625826,13098342,14451779,13723312,14702307,15944465,16708972,17377659,18206109,18141476,17346555,18209181,18724313,19366168
"18700","Corvallis, OR (Metropolitan Statistical Area)",171727,183578,205429,232456,263806,299249,338181,389271,446823,514888,569961,629806,706844,745397,798385,858862,888296,937245,990373,1063347,1170796,1226515,1279973,1368381,1479727,1591629,1744720,1929118,2074710,2172426,2192536,2301520,2389619,2430572,2567983,2620947,2682076,2816700,2933737,3096559,2973188,3085491,3271409,3319288,3317145,3512790,3699685,3914457,4101636,4351272,4534024
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",347178,397526,451674,512479,559571,617777,691636,757512,830796,949826,1042862,1158307,1355782,1483117,1632927,1834874,1987754,2163609,2353072,2557660,2800987,3048476,3258442,3553894,3791859,3981554,4309037,4587952,4877442,5170563,5500310,5812248,6152270,6610310,7258075,7910718,8547685,9090214,9347885,9370272,9046668,9559627,9921026,10716781,10856216,11526257,12211066,12792419,13699438,14719045,15456503
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)",326910,356715,385369,416815,454127,492609,530985,572138,635602,698318,773257,861065,939893,998653,1053386,1116190,1173066,1198124,1266928,1343924,1435674,1509208,1560142,1609264,1661886,1726488,1781012,1846848,1930600,1986158,2054199,2157738,2527853,2642825,2739201,2834265,2789268,2774614,2839823,3037476,3145321,3278334,3391888,3432618,3471108,3564240,3664143,3739705,3801626,3891961,4007649
"19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",9704917,10510767,11236654,12446130,13956811,15795060,17609865,19663563,22002447,25560202,29642682,34457655,39741134,44236518,49051248,55900247,62082772,65683706,67989072,71887954,76639069,82866430,85931023,92363292,98070175,104617440,112522402,122652670,134485445,148874293,157872417,174789246,182474148,183965379,187412667,194994572,212703311,234904775,248948798,267281062,249116172,262043276,292242374,309930247,318057096,343563993,356850208,370009351,395250806,423961883,444730277
"19140","Dalton, GA (Metropolitan Statistical Area)",210045,226414,261434,308176,352394,368916,390877,449453,507878,569576,637591,687094,753069,787997,893820,999164,1076073,1182219,1298855,1406602,1523230,1594884,1652362,1809155,1941850,2082676,2188957,2344575,2455130,2634493,2719872,2901390,3219554,3314442,3447606,3564050,3558793,3639827,3749677,3743189,3558969,3651564,3785621,3935770,4125797,4439929,4773827,4881924,5021121,5291383,5418976
"19180","Danville, IL (Metropolitan Statistical Area)",358622,373467,414577,449098,529893,558284,623023,674821,720640,779928,841483,865521,964702,1001723,1008751,1131583,1161226,1186410,1223209,1269663,1359427,1380611,1404343,1523911,1554597,1647161,1621843,1706235,1726506,1781312,1813315,1882691,1980483,2015852,2141741,2203697,2200608,2285227,2367454,2516687,2520567,2647762,2787587,2784850,2855701,2851937,2882836,2863146,2937597,3004944,3038613
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",157191,172745,196684,223797,268069,305794,345248,406080,435048,496475,542296,615733,717874,759626,844438,940987,1048339,1115365,1182205,1281576,1436895,1566530,1736418,1930098,2128721,2346375,2557326,2801985,3050203,3307729,3486586,3775281,3921746,4055585,4249849,4744351,5243158,5863953,6222347,6280045,6218741,6618292,7067055,7274734,7448839,7887975,8444952,8956578,9471242,10065966,10600260
"19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",1528598,1622020,1717581,1887827,2171907,2433004,2697281,2898322,3188957,3503443,3914573,4256874,4741795,4903774,4879252,5377191,5568600,5575402,5849134,6030020,6473546,6794051,6970971,7418850,7521401,7848215,8271770,8843950,9321653,9842932,9945204,10455316,10815863,10997503,11377880,12316221,12703537,13423789,14210914,15096108,14721599,15194129,16212766,16602255,16819940,17007198,17324328,17577885,18141237,18667082,19149116
"19430","Dayton-Kettering, OH (Metropolitan Statistical Area)",3533145,3724442,3850553,4198442,4556792,4879893,5259095,5777472,6352071,6966972,7679484,8298078,8924098,9320916,9944010,11015219,11794419,12433030,12913874,13950371,14961083,15592863,16195814,16894463,17556271,18396461,19494409,20222281,21220106,22074550,22569039,23716393,24293765,24595909,25093760,25724633,26205412,27608009,28364988,28938277,28310195,29014505,30783604,31687866,32016227,33290252,34505146,35348835,36911423,38483906,39703066
