"CAINC30 Economic Profile"
"Total employment (Number of jobs)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"39540","Racine, WI (Metropolitan Statistical Area)",66727,65523,64391,67536,72370,74830,74659,76731,78866,81566,84225,81694,79864,76027,75330,79329,78935,80809,82839,85849,87306,89786,89881,89115,90045,91293,93148,94284,94788,95393,94131,94602,95781,94908,94955,96430,97069,97225,97383,96571,92186,91779,93336,94216,93412,94841,95298,94630,95112,96783,96966
"39580","Raleigh-Cary, NC (Metropolitan Statistical Area)",161647,165563,168259,177550,188533,195217,190837,197595,205674,214810,229255,233851,236605,239666,252652,273343,294465,307223,320160,336952,350715,361542,361975,373756,394846,413368,433235,456366,484256,512369,520966,539376,548246,551503,559703,578156,605919,640331,677941,684070,665891,666828,688337,708499,728481,757589,792599,819803,845255,876277,903481
"39660","Rapid City, SD (Metropolitan Statistical Area)",34832,35664,37216,38899,41287,41369,41788,43688,45964,49087,50346,49245,48349,49034,51325,55026,55217,56510,60173,59607,61282,64145,65817,67104,68805,71173,71566,71855,72511,74810,77340,79582,78241,78759,79275,80886,81783,82808,84457,85759,85075,84935,86445,87171,88259,89551,89692,90817,92449,93553,94606
"39740","Reading, PA (Metropolitan Statistical Area)",146303,146430,145699,148292,154355,155151,149308,153056,156627,161553,164360,165898,165448,163637,164855,171552,172691,173929,179717,184644,189338,190057,185735,186648,188584,190821,194899,197093,202003,206229,211470,215764,207227,204712,202718,206368,210061,216496,219162,217938,210367,211636,214240,215262,216789,219852,222716,224683,225511,228850,232853
"39820","Redding, CA (Metropolitan Statistical Area)",29247,29369,30699,32031,34817,35762,37593,40685,43503,47369,49477,50551,50078,49830,51243,53517,54432,56501,60612,64192,66910,71727,73820,73116,73197,75586,75741,77057,78613,79004,81009,83530,85889,88589,89688,90490,91346,93130,94482,90773,86195,84019,84116,84888,85738,87994,89872,90411,90801,92242,93816
"39900","Reno, NV (Metropolitan Statistical Area)",64341,68813,73393,77256,83477,85698,89100,96622,108044,124884,134856,135996,136031,133990,133936,141249,145142,151010,160239,167081,170932,175220,174711,175503,182728,192012,200861,209606,218118,225042,227450,237815,242495,243158,248625,259523,269843,278718,286859,278417,259859,253315,255352,255675,263928,268654,278591,290039,302382,316138,323849
"40060","Richmond, VA (Metropolitan Statistical Area) *",358257,361751,366836,375894,398527,414830,411112,421702,435210,454670,467884,469329,467355,465820,471915,485891,505836,526172,552292,564443,578890,585331,574522,574986,582854,600918,616799,627762,646047,656552,672006,688877,693624,694968,696698,711903,730868,746208,764549,764229,741657,737786,750925,763931,776183,789685,814600,832974,849329,862933,877697
"40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",410506,418790,422980,436775,458353,468665,473347,491513,524096,566072,596581,609845,618273,618248,645466,685286,736046,781634,829482,889223,947954,1003046,1037939,1035249,1039281,1065322,1099819,1132225,1168111,1244588,1311728,1355540,1402821,1458784,1517838,1611428,1698878,1766253,1799604,1747886,1665991,1638713,1678261,1727702,1788301,1868308,1944593,1995550,2055518,2124375,2186300
"40220","Roanoke, VA (Metropolitan Statistical Area) *",112240,113547,115420,120323,128106,131119,128335,131459,135493,140517,141562,140251,138411,138094,140118,146364,152702,155869,160150,159825,164203,166966,164617,166401,169750,175063,179737,183486,183985,191061,190906,194558,191045,188705,187372,190307,194972,200015,202744,201279,193947,190548,192046,193632,194154,195888,196537,197147,196771,198428,200538
"40340","Rochester, MN (Metropolitan Statistical Area)",62591,61810,62584,66413,70682,72619,73701,76699,78691,81851,84728,86430,86334,86370,88143,91755,92865,92206,94618,98326,101567,104645,106918,108570,110560,110937,113113,114704,118626,123856,127906,131560,132985,134146,136828,138421,139865,141771,143695,142489,139773,138061,139594,142449,144445,145269,147852,149374,150500,152998,155074
"40380","Rochester, NY (Metropolitan Statistical Area)",442036,439999,440497,447820,464379,475220,464343,468201,477239,489129,501248,499705,504102,508477,504266,522629,541363,549723,552418,575050,585517,589401,591189,592760,601469,607597,606742,607448,611491,617789,627638,637905,629922,618390,618045,622352,628582,627477,634312,636153,622597,620717,629224,632101,634870,638612,644265,648588,651089,658642,663545
"40420","Rockford, IL (Metropolitan Statistical Area)",130569,127617,123947,129119,137581,139257,133933,136512,140705,147308,150437,144840,144654,137928,136046,143578,147717,151509,154960,161185,163402,167347,165457,165482,168660,175923,184417,186765,188652,191098,192185,194248,190203,188465,187307,189270,189252,192536,196276,193038,180372,178730,182051,183925,183163,186119,187486,186268,183494,187478,187023
"40580","Rocky Mount, NC (Metropolitan Statistical Area)",53277,53924,54910,58004,61874,63125,60327,62983,64333,65387,66769,65511,66742,64937,66048,68538,69053,71452,71862,75005,76775,76391,76478,77279,77560,77617,80590,81061,79237,78718,78734,79541,78749,77715,76799,77368,77492,79869,81585,80079,76106,74961,76701,74498,73881,73845,74081,74158,73520,74354,74955
"40660","Rome, GA (Metropolitan Statistical Area)",33794,34937,35869,37626,39299,39874,37308,38135,38921,39774,40267,39476,39772,38189,37795,39730,40092,41120,42515,43653,44055,44628,44515,45569,47211,49360,49299,49613,50251,49963,49836,50348,50251,50114,50560,51690,51414,52717,52357,51533,49708,49387,49159,49239,49427,50610,51189,51903,52962,53214,53789
"40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",351796,360459,368520,385583,400639,417125,431998,450281,471705,504114,532619,544041,557728,565530,586240,613520,649028,678664,718562,756390,791265,837598,846203,838258,837172,870499,886610,914825,938908,973971,1017726,1041891,1084938,1099722,1124044,1157385,1191410,1214206,1232558,1209043,1162375,1136573,1139388,1176096,1211648,1241767,1278950,1309353,1337099,1378465,1412094
"40980","Saginaw, MI (Metropolitan Statistical Area)",87389,84309,89057,92541,96459,95113,92153,96864,100874,104515,105175,98304,98329,91223,91228,94924,98880,99967,103044,105620,107071,106622,105668,107274,107006,109557,112965,115285,116361,114873,116817,118358,117341,114780,114389,113429,112826,111712,110931,106908,103080,102853,106093,106832,107260,107377,107880,108051,107500,108136,108305
"41060","St. Cloud, MN (Metropolitan Statistical Area)",44183,45611,46936,49580,53110,55774,56483,57890,59900,62454,66254,67330,67644,67216,68777,71557,73891,77336,81199,85778,89177,90903,93550,95350,97771,100598,105687,108022,107758,110718,112488,115436,119810,121271,120862,123417,125143,127619,130268,129574,126361,126070,128919,130849,132710,134282,136345,137177,137986,138452,140170
"41100","St. George, UT (Metropolitan Statistical Area)",4499,4819,5015,5512,5916,5985,6192,6898,7443,8170,9054,9442,9582,9772,10358,11851,13471,14907,16230,17503,18975,21258,22774,24084,27249,33162,35711,38801,40701,42689,44820,47299,50066,52665,55712,61676,67944,73427,77265,75466,71644,70275,72101,74752,77943,82068,85546,90729,94634,100814,104156
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)",50623,49904,50202,50712,51864,52490,52020,53138,53528,54529,55845,56082,55596,55548,56265,57192,57089,56485,56308,57352,59405,60198,59704,59547,60305,60738,62607,62179,63975,65446,67135,68339,68251,67734,68092,69045,69535,71478,74526,75019,73068,70878,70968,71403,72282,71977,72703,73338,72850,72709,72815
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)",1128668,1119503,1108632,1120309,1155750,1165071,1144591,1174761,1208780,1251667,1285355,1260871,1257134,1247588,1260590,1314730,1347519,1385583,1403758,1427738,1452169,1464298,1442695,1439015,1468529,1496005,1529685,1555249,1579818,1603406,1620760,1642704,1641921,1638359,1641157,1648824,1669564,1690675,1714159,1714077,1660457,1644561,1664110,1667792,1686298,1702979,1733560,1755577,1772532,1792387,1813241
"41420","Salem, OR (Metropolitan Statistical Area)",76211,76935,78983,82993,88074,91136,93710,99232,106818,113216,118107,117287,115262,111166,113893,117372,121772,125261,132049,137126,141107,146094,147147,149319,154522,161451,165842,172393,176546,178362,181037,183466,182319,184073,187787,192318,197802,202453,207319,205685,198184,195920,194633,194151,197390,204243,209748,214928,221668,227895,232196
"41500","Salinas, CA (Metropolitan Statistical Area)",134645,134519,140268,136674,144582,147280,150780,148250,154161,158622,162099,160320,161159,161196,164668,170038,175384,176778,183254,190927,194992,200058,200838,195598,191239,183917,187617,195179,197557,208782,218234,218487,217510,221129,223693,222456,221519,219477,224438,223750,217029,220156,221085,225859,230852,238929,244409,248151,249521,256579,261783
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)",89415,92457,94642,99270,102800,101927,99153,100183,101923,107617,108124,106381,107068,108398,116348,121778,127936,132093,137270,141970,143143,146525,145358,145227,147101,150301,157221,160039,164110,166774,171319,176762,179323,182888,184905,191815,197589,203079,205892,203789,198311,197126,196549,199150,201900,206027,210655,215330,219549,224246,227831
"41620","Salt Lake City, UT (Metropolitan Statistical Area)",219713,228004,235582,248748,265327,278466,282198,295659,312954,333838,346245,350072,353355,359618,367055,388686,403373,409417,423933,438149,451777,470479,481251,489997,518184,547370,571123,602150,624849,645322,656570,677903,680542,674074,671950,685605,712951,745183,781703,787814,761073,756966,776331,797545,820440,839590,866877,897570,919684,948248,974919
"41660","San Angelo, TX (Metropolitan Statistical Area)",33120,34237,35132,36047,37958,38637,39796,41412,43847,46600,47552,49257,51870,54203,54312,55022,55045,53685,55343,55977,55760,55721,56653,56824,58090,59041,61055,62274,62503,63494,63302,64431,64719,64742,64428,63655,64073,65265,65959,66893,66937,67506,68274,70394,72401,73663,74399,73866,73351,74243,74749
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",425208,421654,433674,443581,462283,467397,461538,475281,493057,515788,535097,557276,575836,594500,611333,646427,676534,685123,702912,706182,713903,723234,736292,752583,780913,813191,847156,872230,908164,931942,954739,980454,993949,1004351,1010902,1028529,1064972,1110198,1153153,1178789,1171263,1179723,1205858,1236539,1270478,1312846,1356211,1408297,1450174,1489074,1519276
"41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",645515,647900,649466,672285,707773,738023,755698,786899,837772,901275,951199,988237,994581,1001945,1036404,1099543,1160801,1215030,1277030,1349526,1396314,1426402,1436665,1406200,1402948,1408463,1440496,1479423,1521768,1608669,1656003,1696594,1713767,1749463,1782103,1812986,1837287,1861439,1890307,1882625,1821926,1804107,1828222,1877293,1920959,1973042,2029956,2073227,2113320,2160038,2204327
"41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",1559446,1559634,1528383,1561571,1614085,1648391,1670337,1693226,1733826,1817444,1895178,1955758,1971802,1960504,1996122,2066961,2120828,2168002,2224223,2310192,2351774,2399266,2388786,2347136,2358677,2385264,2436826,2492590,2550128,2639817,2697881,2770316,2747283,2679890,2653534,2659356,2682602,2728960,2785090,2785616,2687707,2663490,2715302,2836176,2943003,3059380,3184062,3278446,3339741,3407818,3480410
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",460496,465696,468263,500625,544854,576125,578145,616284,654919,708398,770291,814696,832437,848645,879267,936276,949532,947268,978952,1023025,1036067,1052577,1040251,1017714,1023035,1036627,1075809,1131518,1175557,1221008,1226104,1283119,1245499,1151605,1111274,1110182,1120373,1146729,1183453,1186385,1130469,1126570,1159903,1206137,1254612,1300033,1358652,1394942,1424779,1459165,1490982
"42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",36842,38922,40811,43478,45667,48387,50574,53644,56552,60728,65290,66956,68339,68574,75005,79834,84089,87984,92685,98930,103273,106051,110470,110178,109848,112959,116952,120730,125634,131952,137881,138477,140627,144119,144119,146485,149346,152479,156737,154624,149202,147777,151009,155745,159400,164661,169374,169821,172957,175375,178476
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",48392,49358,50838,55131,58086,61601,64137,68940,73750,77918,81923,84798,87088,87797,93297,97417,102627,103042,108605,117109,119693,125068,129334,126162,128059,129313,133854,136690,136897,145249,146085,145981,145357,143460,141691,141559,140941,142051,145223,142699,139005,138372,138208,140225,144624,149207,153529,154826,155350,156783,159825
"42140","Santa Fe, NM (Metropolitan Statistical Area)",21803,22514,24070,26263,28068,29166,29184,30690,33009,35227,36981,37378,38104,40035,42732,44481,46724,48864,50998,54052,56683,58372,63309,65129,68364,70827,75227,75777,77163,78737,79221,81236,84055,85360,87912,90099,93143,94699,98058,98098,93942,92489,92417,91816,92782,93277,94419,94504,93635,94229,96346
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",116751,116626,117818,121263,129723,134399,138012,141699,149056,160992,168561,168218,171396,172644,176829,185802,192555,197339,200745,207750,212536,214939,220855,214252,215117,216284,221933,225153,226970,235910,239821,244170,243235,244532,248298,250723,253193,253267,258250,258059,249731,245732,250715,256831,260896,269481,273816,274748,276163,281463,291191
"42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",71713,74003,76798,82982,88869,93352,96964,103354,109903,118796,127676,133637,137159,138573,145902,155144,161324,166384,174046,186395,193548,204435,207198,207086,210765,218474,221033,232015,242030,254209,263310,267725,272782,272287,268461,271429,271468,274369,279979,276221,262782,260148,263452,267006,277118,288662,296758,299295,303638,309070,313181
"42340","Savannah, GA (Metropolitan Statistical Area)",99332,96506,94486,93250,96053,96696,100738,103097,104468,108230,108522,109966,112942,114351,114335,118390,122010,126772,130214,134151,137367,142254,138590,143404,145860,150429,155080,158374,162397,164741,167970,172243,172488,173541,177613,183261,190505,198121,207508,205696,198549,196887,200445,203237,208599,214866,223257,228123,234131,241848,246639
"42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",255546,255288,253153,258007,266382,260623,251998,251764,254824,261329,265502,259934,257840,252572,252296,254756,259357,263798,269274,278326,283746,288238,284245,285358,286290,289245,293803,294639,297412,296660,300626,308211,306843,301409,301889,304761,308372,311527,316218,316876,309015,308777,311684,312973,315611,319392,321126,323590,324417,325946,327904
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",877148,824119,786245,789860,834401,869673,887648,919384,968408,1046539,1123231,1159283,1167540,1160929,1179085,1236653,1290615,1346586,1422816,1505432,1587002,1653020,1661101,1669827,1687223,1728057,1750246,1807825,1887996,1957069,1997050,2050200,2040022,1999926,2002177,2040998,2099077,2169876,2252591,2272430,2182713,2154810,2190360,2258786,2313257,2380336,2454112,2527202,2602894,2668890,2739330
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",15312,15206,16339,18541,21051,21271,21020,22091,23515,25884,27380,28130,29823,30005,31067,33139,35176,37595,37686,41082,43275,44005,43445,42812,43672,45180,47392,49354,51903,53805,54638,55510,58381,59597,63547,65719,68831,72591,73481,71663,68431,67970,69292,70303,71334,73883,76313,77703,80381,83116,85014
"42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)",10177,10437,10970,11766,12899,13681,13811,13930,14676,16021,16722,17930,18584,19097,20205,21386,22542,23609,23712,24811,25945,27382,28117,28451,28985,30386,30952,31677,32801,34156,35518,32853,32571,34134,35970,36151,37340,38629,40082,38869,37758,37513,37769,38022,37520,38221,38834,39586,40561,40788,41266
"43100","Sheboygan, WI (Metropolitan Statistical Area)",43842,44180,44145,45544,47761,48662,47393,49028,51286,53344,55367,54206,54019,52305,51763,54410,54488,54967,56142,58606,60778,62116,62581,63543,65899,68711,70153,69931,70790,72156,74285,76014,72890,71835,71910,72930,75062,75474,75974,75544,71260,69978,69971,70308,71764,73191,73434,73763,74500,75337,75714
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)",39100,38706,35761,36851,37720,38648,36797,37567,39578,42554,45113,44931,45027,44236,44445,45965,47323,47263,48538,48810,48602,49556,49176,48581,48917,50201,52249,53694,56132,55290,56291,57537,59963,59732,60176,60290,61002,62162,63164,63208,62365,61568,62940,63217,64729,66166,67266,68008,69651,71615,73149
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)",137908,137728,139810,142301,149308,155649,159226,163180,168483,173533,177031,181594,189295,190425,188971,194903,195586,185707,182242,180613,178734,179458,179349,182259,188128,191696,198717,201411,205253,207956,210083,211708,211573,208938,211970,216233,223295,228148,233290,237256,234079,237007,242545,243195,240766,241596,242794,241834,238715,239195,239375
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",26468,26150,28259,29255,30088,30429,29245,29568,30807,32605,32952,34124,33576,33110,33925,35381,36956,38102,38917,39320,39979,40361,39034,40872,42304,44449,44987,46281,47434,47790,48312,50495,50753,50600,52389,53549,55625,56566,58186,57354,56700,56554,56143,54888,53145,52287,51796,51227,51020,51236,52115
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)",63918,62944,63389,65276,69291,71552,71954,72967,72459,73684,72757,71639,71563,68961,69727,71918,71400,71903,73614,75613,79074,81161,80106,82066,85320,88757,92652,94291,95102,94340,94810,94186,94796,92185,90929,89779,90203,91233,94073,95334,93617,92744,92769,93335,95071,96622,97693,96972,94830,96161,96535
"43620","Sioux Falls, SD (Metropolitan Statistical Area)",60319,60271,60995,61395,65595,67350,68274,71764,75138,79276,80201,79520,78983,79169,82261,86170,88138,89382,93682,97090,100812,105115,109696,113135,116256,122281,125850,129330,132805,136890,142582,147233,148941,150765,152571,155870,160492,165729,171417,175343,173762,174143,177722,181848,185908,190947,194266,197502,200602,205197,210100
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",118422,115959,113550,118965,125314,126842,123186,125452,129758,134190,135847,130558,129347,126263,127770,135669,137736,141018,146392,149826,151731,153679,153036,155304,158330,163946,168659,169345,172747,175639,175066,177109,174081,172073,171686,173844,174433,175052,176316,173666,164720,163945,166847,165809,165630,168229,171836,175454,176617,179014,181357
"43900","Spartanburg, SC (Metropolitan Statistical Area)",80934,83175,84940,89198,94452,96138,92460,97991,99015,102990,105426,106595,106328,103733,104526,109669,111376,112786,116549,122528,127410,129388,126259,128557,131893,137055,141714,143819,146229,147172,146993,148302,146802,144905,145121,145439,146721,150509,154687,154897,145020,143688,148560,151298,157117,161712,165643,171774,179980,186820,192272
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",126632,127418,128704,133288,138443,144970,143744,151795,158454,168612,173480,174942,173684,170721,176242,182515,184753,188059,194082,198812,202480,210111,216279,221675,226076,238917,242093,246800,250811,254209,256620,263728,264211,262251,266191,271440,279167,289106,298270,298281,287157,281118,282166,287325,291935,297137,301621,308241,314779,323149,330522
"44100","Springfield, IL (Metropolitan Statistical Area)",87142,90195,92866,93833,96418,99017,100341,101727,103960,107229,106604,103610,102830,103591,104656,106763,110181,115910,117958,120710,122213,125747,125206,126634,125314,128409,130309,131736,131819,133299,134275,137874,137075,134989,131001,130500,130874,130286,130144,128936,127554,127802,129076,127805,126347,128098,129810,129812,128833,128848,128706
"44140","Springfield, MA (Metropolitan Statistical Area)",278025,274474,271255,275364,284944,286605,274948,277007,285430,297553,305592,309531,306177,301572,305712,319012,327316,337566,343255,354198,353783,347021,332245,334543,335707,339478,340279,343624,348420,353947,359754,368019,370842,368549,366378,369100,369614,370142,375639,375403,365042,364519,367456,378277,383472,387035,399360,404519,407969,410881,416676
"44180","Springfield, MO (Metropolitan Statistical Area)",94235,97284,100075,105645,110471,109821,107489,113331,119130,125953,130864,131378,132649,134650,139611,147471,153042,158763,161311,168214,172646,177682,179784,184602,194731,204646,211443,215750,221150,224809,229377,234283,235317,237008,241499,246956,256341,263627,270226,267387,258981,254756,258567,263488,266173,271200,276353,278710,282943,288306,293977
"44220","Springfield, OH (Metropolitan Statistical Area)",55751,55081,57561,57769,59907,59056,55640,56507,58103,60630,61472,59719,58312,54398,54481,57693,59175,60508,62208,63505,65358,65336,64309,64709,64554,65631,67425,67183,67932,70742,71410,72418,68606,66993,66257,65548,65001,65338,65336,64851,62359,61102,62236,62301,62740,63205,62537,61682,62097,62076,62218
"44300","State College, PA (Metropolitan Statistical Area)",39598,40640,41670,43904,46470,47629,47752,50025,51750,53267,55133,56510,55794,55674,56956,59461,60583,63132,66110,68862,71931,74221,75902,76642,78826,80708,84000,85877,87914,90593,93184,95959,97495,100705,100925,103041,104606,106074,107699,108962,108969,108939,111163,111266,113141,114258,115403,117475,118828,116515,116024
"44420","Staunton, VA (Metropolitan Statistical Area) *",41707,41054,40415,41457,43253,45156,42447,44035,45245,46008,46584,47059,47007,45701,45092,46741,47500,48454,51201,52603,53093,54582,53191,52582,53648,54075,54791,56133,58271,59935,60837,61784,60313,59698,59782,61591,63083,63738,64894,64776,62262,61243,61537,61959,62619,63206,64144,65238,65105,65925,67443
"44700","Stockton, CA (Metropolitan Statistical Area)",125194,125639,127686,132230,135549,139715,141773,144612,147548,153412,162770,165174,167276,167744,169304,176594,181855,186320,195501,205322,209243,214261,216618,212460,214476,220269,224933,228643,233118,238983,249510,254521,260519,266758,274428,279725,283427,287112,293377,287022,275719,268668,269966,276843,285334,294230,310238,319466,330689,339762,347851
"44940","Sumter, SC (Metropolitan Statistical Area)",45142,45884,46270,46598,47704,47196,46882,47015,47979,49636,50160,49762,49981,49371,50323,51971,52701,52902,53931,55362,56381,58796,57361,58068,60504,61224,63353,63925,65254,66005,66359,67459,65436,65233,64933,66039,66575,66592,66986,65292,62300,62161,64228,65017,65035,65660,66231,65649,66175,67438,67761
"45060","Syracuse, NY (Metropolitan Statistical Area)",270887,270461,274853,278450,289236,294880,283301,286493,295258,304167,311104,307311,308076,308937,314098,327908,340140,346353,348298,359990,367410,374714,368948,367160,367707,369006,365912,367025,366983,366462,374195,378485,376302,371452,372360,375373,379598,380463,386623,386944,377832,373991,377100,379080,380090,381201,382312,383351,382426,387251,391208
"45220","Tallahassee, FL (Metropolitan Statistical Area)",65479,68040,71779,77730,83485,86579,87284,88025,90724,94497,99612,104810,107359,108947,112794,117358,123662,131759,135906,143371,150382,156015,158565,161167,166471,172345,179081,181936,188091,191646,195883,201044,204473,198342,200990,205899,212085,216913,220398,217761,210705,209441,211131,210402,211730,217288,219430,223602,227679,235311,239871
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",417990,439739,460528,509052,565986,581774,564107,567011,597815,644879,679429,717538,753441,776167,821026,883678,932733,969125,983589,1029281,1052726,1074649,1060636,1062769,1093939,1137326,1178494,1230493,1275654,1341749,1396874,1447354,1413290,1442072,1453478,1507186,1557459,1591049,1608915,1553818,1484482,1464392,1485034,1516827,1558599,1604864,1664585,1709499,1773218,1835600,1886364
"45460","Terre Haute, IN (Metropolitan Statistical Area)",75190,76765,76358,76688,78777,79911,78500,79775,81931,84461,87282,86418,83190,80299,79148,80356,80815,81270,82193,83212,85387,87578,88827,90986,93098,94999,96947,96041,94695,94792,95514,96655,94380,93392,94156,94531,94317,94767,95641,94346,92008,91522,91646,92178,91984,92013,91548,91901,91830,91674,91506
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)",55888,51614,49646,50603,51600,51969,50601,52595,54507,56842,59580,57931,57646,58212,59156,61554,62566,61580,62892,62821,64410,67025,66542,65220,66853,67344,69282,70753,71877,71041,72551,73713,73705,73435,73161,73880,75734,76838,78664,80187,78630,77899,79003,78650,77539,77436,78456,79264,78827,79172,80158
"45540","The Villages, FL (Metropolitan Statistical Area)",4235,4545,4724,5092,5413,5460,5497,5668,5961,6565,6841,6802,6847,6869,7337,7732,8285,8497,8769,9022,9138,9144,9069,9142,9427,9665,10357,11189,11587,12004,12199,12646,14060,15461,18140,20022,24039,26589,27723,28378,29325,30827,32744,34451,37048,39036,40399,41558,42988,45176,47422
"45780","Toledo, OH (Metropolitan Statistical Area)",290608,291261,292004,297549,310566,309862,300346,307168,313528,322150,327504,317149,313612,305112,307372,321537,329481,338843,346688,356764,361652,359713,353137,355344,363287,377917,383433,389937,394322,398139,404460,409267,407705,398940,395985,399056,399734,402035,401827,392088,371451,369934,376375,379204,382433,387695,393383,397083,395282,398987,402146
"45820","Topeka, KS (Metropolitan Statistical Area)",94668,95350,96314,98653,102182,100477,100810,102988,106791,110694,112914,113888,113415,111566,112196,116313,116597,117515,123311,125741,127498,128053,127916,128684,131257,133525,137625,139732,139357,142312,142676,145358,147052,144100,142484,141376,141136,140007,143461,144190,141300,141073,142102,142185,143444,145206,144932,145260,144373,144444,144559
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)",149855,153757,153733,161814,166704,169496,163246,166848,169701,175837,180281,182263,182845,181854,185431,194000,199290,207145,212933,218832,219559,219736,216604,217454,219615,220293,222501,220840,224588,225414,228946,242173,247570,249453,252631,257984,259714,265427,264782,265799,259117,260107,262910,263963,267421,272638,276248,282911,283608,290138,298894
"46060","Tucson, AZ (Metropolitan Statistical Area)",135562,144257,153910,165820,177412,181576,180791,185903,193919,206946,224813,234354,240604,245297,253316,271828,291177,302631,308273,318154,318020,318925,323434,328018,343969,367152,381587,389883,399857,416075,425172,441662,436864,437057,441824,458654,473271,491400,504656,500711,481987,476945,477616,484507,489813,495725,500002,507399,517448,524652,536686
"46140","Tulsa, OK (Metropolitan Statistical Area)",253908,253693,255389,270578,286825,301297,309562,324739,336418,356285,372697,396414,416102,420399,406405,416659,421361,409752,411356,413701,418975,430763,437718,438214,444889,453942,466011,481882,499806,523100,522394,533529,537484,530126,516720,520154,535329,552670,567239,577748,559559,550837,556518,570545,578957,587990,597009,599272,601621,609346,618254
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)",60086,60582,62424,65284,67884,68411,68143,69796,71958,72331,73456,72927,73141,72070,72423,74609,75907,78597,81651,85163,87573,91479,91363,92219,96113,98006,100331,102706,105915,108113,108935,109643,110885,111524,112064,114914,118558,123813,127135,126968,122019,121790,123857,126988,128365,132774,136443,137224,139436,142162,145945
"46300","Twin Falls, ID (Metropolitan Statistical Area)",24259,25303,26097,26921,28605,30370,30726,32480,32734,34350,35211,34801,34410,33845,34040,34048,33630,33517,34073,35116,35955,38157,38905,39444,40806,42697,44397,45773,47072,48520,48686,50294,50131,51764,52234,52721,54863,56593,57877,58300,56659,55501,56044,56340,58153,60201,61325,62370,64383,65207,66637
"46340","Tyler, TX (Metropolitan Statistical Area)",44991,46609,47754,51083,53832,54925,55398,57952,62480,66707,70277,71788,75129,79688,81358,85052,85608,82811,84446,84113,84412,85724,87981,88955,91518,94519,97351,99975,104160,105989,107091,110519,112428,113276,115187,118641,123110,127125,130700,134234,131425,132288,133589,136174,139345,141723,145253,148217,149736,151001,151877
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)",351502,366968,367494,381276,398757,407738,415990,417620,418536,431484,454142,467461,461302,457679,463241,467189,477011,486861,509161,525017,540855,558346,569711,570015,566606,560810,556670,553469,550825,551211,546376,552871,549294,551443,561524,575830,587533,602446,614645,613203,598479,595786,603599,613464,625448,634651,648006,655945,657225,661292,659310
"46540","Utica-Rome, NY (Metropolitan Statistical Area)",145851,144349,142378,140209,143694,143415,138881,137590,137404,141015,143203,142202,141590,140336,139924,144968,145991,148023,147894,152786,154516,156491,153350,154175,154382,156706,154290,151768,151824,153524,157955,160777,157591,156713,156381,157189,157620,158777,160027,160584,157597,156996,155898,154968,154538,154464,154361,155374,155837,156415,157652
"46660","Valdosta, GA (Metropolitan Statistical Area)",33242,33764,34576,35735,36556,36861,35575,37112,38149,39447,40040,39351,40149,40795,42007,43709,44826,45440,46586,48109,49838,50334,50477,51055,53803,54857,57874,59607,60998,62374,63144,63736,64125,65780,66974,69016,70739,72165,74153,74899,72871,72144,70953,72151,73397,74797,76010,76600,77676,78376,79451
