CAINC30 Economic Profile,,,,,,,,,,,,,,,,,,,,,
Personal income (Thousands of dollars) ,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3389209,3637853,3890846,4145974,4335749,4625417,4931442,5215513,5443747,5593778,5819814,6171977,6246620,6309781,6584218,6893138,7037222,7324093,7662276,8038908
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",207537811,218153023,224073510,235840071,254762790,272956715,289483718,303577818,316569272,314209360,331670527,355350372,369822854,365630308,381692068,401961093,417860186,432801229,451967783,467176430
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",4153789,4257441,4416720,4489528,4841015,4990164,5254099,5573104,5903841,5882943,6037465,6486366,6813789,6789775,7005768,7148387,7175015,7401454,7855415,8025590
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2692141,2714543,2843472,3019308,3212110,3507876,3810382,4056505,4343051,4528167,4824770,5042888,5087170,5007219,5054577,5052093,4957788,5161221,5235284,5421948
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",4249033,4469214,4621040,4784486,4970446,5199491,5433995,5702944,5965188,5993123,6009220,6345048,6656815,6711272,7040917,7292737,7472280,7716899,8103082,8375743
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2986173,3165018,3248821,3260971,3358352,3372246,3543838,3687902,3861736,3766738,3844349,4051859,4153590,4176876,4312526,4417235,4382734,4566278,4753425,4893403
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2448811,2531981,2584005,2709216,2854032,2946346,3134587,3396995,3719467,3689528,3799818,4028194,4353233,4437165,4739796,5072711,5352757,5656612,5924225,6154809
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3615881,4001997,4108491,4182726,4312949,4427195,4672237,4874793,5118210,4893458,4864275,5088399,5292016,5397301,5693150,5826757,5933068,6489253,6886865,6850224
48620,"Wichita, KS (Metropolitan Statistical Area)",16534180,17604868,17655356,17702566,18550226,19392269,21887410,23111929,25560177,24262198,24196893,27095648,28724024,29164714,30752232,30015168,29564163,31022918,32125008,33374235
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3738022,3986325,4149312,4299701,4345959,4577043,5119166,5220223,6020439,5479802,5697899,6329537,6382645,6467695,6453771,6127379,6069794,6303453,6529713,6792844
48700,"Williamsport, PA (Metropolitan Statistical Area)",2826548,2991263,3065527,3164004,3276475,3338203,3429340,3588641,3746535,3773259,3971445,4320702,4443102,4463239,4629602,4691708,4626869,4761852,4961200,5091802
48900,"Wilmington, NC (Metropolitan Statistical Area)",5561417,5820846,5922267,6225221,6866034,7555558,8253188,8700052,8967764,8592703,8743765,9182926,9430156,9759953,10614264,11226224,11709644,12196417,13129781,13679101
49020,"Winchester, VA-WV (Metropolitan Statistical Area) *",2747962,2959719,3057982,3261353,3577173,3910273,4249524,4410462,4607752,4517771,4708233,4987909,5230407,5238992,5484592,5802324,6096199,6414892,6709592,6978059
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",16483275,16886506,17156660,17752226,19020896,19821371,21161665,22153497,23045493,22130334,22866797,23260575,24289933,24115223,25900406,27039727,27634591,29085187,29866780,31031767
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",27874828,28933044,29035332,30154614,31774356,33004787,35107114,36979079,38501473,37910191,39446298,41422821,43183106,43124790,44891417,47157582,48573112,50305783,52207397,54204431
49420,"Yakima, WA (Metropolitan Statistical Area)",5019710,5144282,5211052,5577201,5830565,5917595,6163350,6766583,7385736,7366426,7829612,8333437,8824822,8828355,9371247,9756483,10013091,10434635,11001031,11479279
49620,"York-Hanover, PA (Metropolitan Statistical Area)",11154009,11509110,11778862,12454034,13738296,14765850,15183136,16608860,17946944,17345239,17537523,18076311,18368933,18359096,18908619,19792567,20489705,21367688,22342240,23164517
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",14990751,15549028,15781882,16326317,16751141,17194841,18119937,18549929,18975121,18052892,18590681,19801916,20170938,20194642,20811376,21386119,21562579,21999089,22742602,23140742
49700,"Yuba City, CA (Metropolitan Statistical Area)",3280919,3405713,3577677,3855444,4157564,4406327,4803055,5146791,5447208,5499508,5588084,5782548,5798480,6050781,6264491,6773110,7027920,7200914,7593081,8041182
49740,"Yuma, AZ (Metropolitan Statistical Area) *",2884843,3064465,3320946,3587939,4015060,4281382,4529461,4858732,5043056,5115236,5368937,5672331,5611615,5886587,5989668,6435455,6741154,7116699,7408956,7818246
Legend / Footnotes:,,,,,,,,,,,,,,,,,,,,,
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981.",,,,,,,,,,,,,,,,,,,,,
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983.",,,,,,,,,,,,,,,,,,,,,
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002.",,,,,,,,,,,,,,,,,,,,,
"* Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Municipality and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area. Petersburg Borough was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area for 2013 forward. Prince of Wales-Hyder Census Area added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough reflects the geographic boundaries of the former Petersburg Census Area. Wade Hampton Census Area was renamed Kusilvak Census Area on July 1, 2015.",,,,,,,,,,,,,,,,,,,,,
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years.",,,,,,,,,,,,,,,,,,,,,
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020.",,,,,,,,,,,,,,,,,,,,,
Note. All dollar estimates are in thousands of current dollars (not adjusted for inflation). Statistics presented in thousands of dollars do not indicate more precision than statistics presented in millions of dollars.,,,,,,,,,,,,,,,,,,,,,
"Last updated: November 17, 2020-- new statistics for 2019; revised statistics for 2010-2018.",,,,,,,,,,,,,,,,,,,,,
